,bpm,key_signature,chords,song_name
0,119.99999999999999,A major,"['-', 'i', 'i', 'IV7', 'vi', 'v7', 'vi', 'vi6', 'iii', 'i43', 'vi53', 'vii', 'iii', 'iii', 'iii65', 'bVI6', 'bVI53', 'vi53', 'iv65', 'vi42', 'IV7', 'vi6', 'v7', 'IV7', 'iii65', 'V7M7', 'IV53', 'ii43', 'v', 'vi64', 'I64', 'ii53', 'v43', 'iv', 'ii7', 'ii42', 'bVI', 'vi', 'vi42', 'v', 'vi64', 'vi64', 'iii', 'vi6', 'i', 'iii6', 'vii', 'v53', 'vi42', 'bVI64', 'IV7', 'ii', 'v42', 'vi6', 'v7', 'I43M7', 'IV7', 'iii65', 'vii', 'IV7', 'ii53', 'vii6', 'bVI65', 'vi43', 'vi43', 'IV53', 'vi', 'iv', 'iv']",I've Got a Crush on You
0,89.99995500002251,D major,"['i', 'v', 'i', 'i', 'i', 'i', 'i', 'V', 'i', 'i', 'V7M7', 'vi', 'i', 'i', 'I64', 'iii', 'v', 'i', 'iii', 'V', 'v', 'i', 'V7M7', 'vi', 'i', 'I64', 'II53', 'vi53', 'I43M7', 'vii', 'vii', 'I64', 'iii', 'v', 'i', 'iii', 'V', 'v', 'i', 'V7M7', 'vi', 'i', 'I64', 'I64', 'I64', 'I64', 'I64', 'I43', 'I', 'I64', 'I64', 'I64', 'I64', 'iii65', 'V53', 'v7', 'iii', 'v', 'v', 'I64', 'I64', 'v', 'v', 'I64', 'V', 'iii65']",I've Got a Feeling.1
0,89.00004005001803,D major,"['i', 'v', 'i', 'i', 'i', 'i', 'i', 'V', 'i', 'i', 'V7M7', 'vi', 'i', 'i', 'I64', 'iii', 'v', 'i', 'iii', 'V', 'v', 'i', 'V7M7', 'vi', 'i', 'I64', 'II53', 'vi53', 'I43M7', 'vii', 'vii', 'I64', 'iii', 'v', 'i', 'iii', 'V', 'v', 'i', 'V7M7', 'vi', 'i', 'I64', 'I64', 'I64', 'I64', 'I64', 'I43', 'I', 'I64', 'I64', 'I64', 'I64', 'iii65', 'V53', 'v7', 'iii', 'v', 'v', 'I64', 'I64', 'v', 'v', 'I64', 'V', 'iii65']",I've Got a Feeling
0,100.0,C major,"['-', 'ii', 'iii7', 'iii7', 'iii', 'iii', 'V53', 'I53', 'v', 'V64', 'v', 'i', 'V53', 'V64', 'I53', 'V', 'I53', 'II7', 'II', 'V53', 'II', 'V64', 'II', 'V', 'II', 'I53', 'II', 'iii7', 'iii', 'iii7', 'iii', 'V53', 'I53', 'V53', 'V', 'V53', 'I53', 'v', 'V53', 'I53', 'V53', 'I53', 'II53', 'II6', 'V64', 'II', 'V64', 'II', 'V', 'II', 'I64', 'II53', 'iii7', 'iii7', 'V53', 'iii7', 'iii', 'iii7', 'iii53', 'iii53', 'vii', 'I7', 'vii6', 'ii', 'V53', 'II6', 'V53', 'II6', 'V53', '#iv7', 'I', 'II', 'iii6', 'iii', 'V', 'iii', 'V', 'iii', 'iii', 'iii', 'iii6', 'iii', 'iii6', 'iii', 'V', 'iii', 'iii53', 'iii']",I've Got a Rock 'n' Roll Heart.1
0,100.0,C major,"['-', 'ii', 'iii7', 'iii7', 'iii', 'iii', 'V53', 'I53', 'v', 'V64', 'v', 'i', 'V53', 'V64', 'I53', 'V', 'I53', 'II7', 'II', 'V53', 'II', 'V64', 'II', 'V', 'II', 'I53', 'II', 'iii7', 'iii', 'iii7', 'iii', 'V53', 'I53', 'V53', 'V', 'V53', 'I53', 'v', 'V53', 'I53', 'V53', 'I53', 'II53', 'II6', 'V64', 'II', 'V64', 'II', 'V', 'II', 'I64', 'II53', 'iii7', 'iii7', 'V53', 'iii7', 'iii', 'iii7', 'iii53', 'iii53', 'vii', 'I7', 'vii6', 'ii', 'V53', 'II6', 'V53', 'II6', 'V53', '#iv7', 'I', 'II', 'iii6', 'iii', 'V', 'iii', 'V', 'iii', 'iii', 'iii', 'iii6', 'iii', 'iii6', 'iii', 'V', 'iii', 'iii53', 'iii']",I've Got a Rock 'n' Roll Heart.2
0,100.0,C major,"['-', '-', 'ii', 'iii7', 'iii7', 'iii', 'iii', 'V53', 'I53', 'v', 'V64', 'v', 'i', 'V53', 'V64', 'I53', 'V', 'I53', 'II7', 'II', 'V53', 'II', 'V64', 'II', 'V', 'II', 'I53', 'II', 'iii7', 'iii', 'iii7', 'iii', 'V53', 'I53', 'V53', 'V', 'V53', 'I53', 'v', 'V53', 'I53', 'V53', 'I53', 'II53', 'II6', 'V64', 'II', 'V64', 'II', 'V', 'II', 'I64', 'II53', 'iii7', 'iii7', 'V53', 'iii7', 'iii', 'iii7', 'iii53', 'iii53', 'vii', 'I7', 'vii6', 'ii', 'V53', 'II6', 'V53', 'II6', 'V53', '#iv7', 'I', 'II', 'iii6', 'iii', 'V', 'iii', 'V', 'iii', 'iii', 'iii', 'iii6', 'iii', 'iii6', 'iii', 'V', 'iii', 'iii53', 'iii']",I've Got a Rock 'n' Roll Heart
0,200.0,g minor,"['-', '-', '#vi', 'i7', 'i7', '#vi', 'i7', 'i', 'i', '#vi', 'i', 'i', 'i', 'I', 'IV53', 'I6', 'IV64', 'i', 'i', 'i53', 'I53', 'I53', 'i7', 'I64', 'IV64', 'III6', 'I53', 'IV64', 'i53', 'I6', 'IV64', 'I6', 'I53', 'III64', 'i', 'IV42M7', 'i53', 'i64', 'iv7', 'iii', 'i64', 'iv', 'i65', 'i', 'iv', 'iii', 'I64', 'iv', 'III53', 'I6', 'iv', 'III53', 'I53', 'i', 'I6', 'IV64', 'I6', 'I6', 'iv42', 'i43', 'I6', 'i', 'ii', 'vi', 'i42', 'I', 'I53', 'iv43', 'I', 'IV64', 'i42', 'I64', 'I53', 'IV64', 'i', 'i', 'iv', 'i65', 'i', 'iv', 'i65', 'i', 'vii', 'i', 'i', 'i65', 'I64', 'I']",I've Got the Music in Me.1
0,122.00006913337252,C major,"['iv42', 'v', 'v', 'v', 'v', 'iv', 'i43', 'iii6', 'iii', 'v7', 'i43', 'v7', 'v', 'v', 'iii', 'v', 'V53', 'v', 'iii', 'v', 'V53', 'v', 'i', 'v65', 'v', 'v', 'i', 'v65', 'v', 'v', 'v', 'v', 'v', 'iii', 'v', 'V', 'v', 'I64', 'v', 'V53', 'v', 'v', 'v', 'v', 'v', 'i', 'v', 'v', 'v', 'I6', 'v6', 'v', 'v', 'I6', 'v53', 'v', 'v53', 'i42', 'v64', 'iii', 'v', 'I53', 'bVII53', 'bvii', 'V53', 'I53', 'v65', 'v', 'v', 'I53', 'v7', 'iv7', 'v', 'I53', 'v65', 'v', 'v', 'I53', 'v53', 'v', 'v', 'I6', 'v42', 'v', 'v', 'I53', 'v42', 'v', 'v', 'I64', 'v53', 'V53', 'V53', 'I64', 'v', 'V53', 'v', 'I53', 'bVII53', 'v', 'v', 'I53', 'v53', 'v', 'v', 'I6', 'v42', 'v', 'v', 'i', 'v42', '#i43o7', 'i', 'i43', 'v7', 'V65M7', 'V53', 'V53', 'v']",I've Got the Music in Me.2
0,122.00081333875558,C major,"['-', '-', 'iv42', 'v', 'v', 'v', 'v', 'iv', 'i43', 'iii6', 'iii', 'v7', 'i43', 'v7', 'v', 'v', 'iii', 'v', 'V53', 'v', 'iii', 'v', 'V53', 'v', 'i', 'v42', 'V6', 'v', 'i', 'v42', 'v', 'v', 'v', 'v', 'v', 'iii', 'v', 'V', 'v', 'I64', 'v', 'V53', 'v', 'v', 'v', 'v', 'v', 'i', 'v', 'v', 'v', 'I6', 'v', 'V6', 'v', 'I6', 'v6', 'v', 'v53', 'i42', 'v64', 'iii53', 'v', 'I53', 'bVII53', 'bvii', 'V53', 'I53', 'v65', 'v', 'v', 'I53', 'v7', 'iv', 'v', 'I53', 'v65', 'V53', 'v', 'I53', 'v53', 'V6', 'v', 'I6', 'v53', 'V6', 'v', 'I53', 'v53', 'v', 'v', 'I64', 'v53', 'V53', 'V53', 'I64', 'v', 'v', 'v', 'I53', 'v6', 'V6', 'v', 'I53', 'v', 'V6', 'v', 'i', 'v43', 'V6', 'v', 'i', 'v6', '#i43o7', 'i', 'i43', 'v7', 'V65M7', 'V53', 'V53', 'V']",I've Got the Music in Me
0,126.000126000126,B- major,"['-', '-', 'i', '#vi', 'iii', 'iii43', 'iii', 'v', 'iii', 'iii', 'ii7', 'VI', '#v65', 'vi65', '#ii42', 'v', 'iii', 'vi53', 'IV64', 'VI', 'ii', 'iii43', 'iii', 'vi', 'iii', 'vi7', '#iv42', 'II43', 'II', 'V7', 'iv', 'I', '#IV7', 'vi', '#ii53', 'vi65', 'ii42', 'I53', '#ii65', 'ii7', 'IV6', 'vi43', 'IV', 'vi43', 'ii', 'i7', 'V7', 'IV65', '#ii65', 'II', 'IV', 'vi7', 'ii42', 'iii53', 'v', 'ii7', 'v42', 'vi7', '#iv42', 'II43', 'II', 'V7', 'iv', '#iv7', '#IV7', 'vi', 'VII7', '#vi7', 'ii42', 'I53', '#ii65', 'ii42', 'IV7', 'iii53', '#ii', 'IV6', 'IV6', 'vi6', '#ii65', '#ii43', 'ii7', '#iv42', '#iv42']",I've Got the World on a String
0,80.0,F major,"['-', 'V53', 'I64', 'V53', 'I53', 'IV53', 'v53', 'vi6', 'IV53', 'IV53', 'v53', 'I53', 'II53', 'V53', 'vi53', 'I', 'V53', 'V53', 'vi53', 'I', 'V53', 'I64', 'IV53', 'v53', 'I53', 'IV53', 'IV53', 'v', 'I53', 'II53', 'V53', 'vi53', 'I', 'V53', 'V53', 'vi53', 'I', 'V53', 'I64', 'IV53', 'v53', 'I53', 'IV53', 'IV53', 'v53', 'I53', 'II53', 'V53', 'vi53', 'I', 'V53', 'V53', 'vi53', 'I', 'v', 'V53', 'vi53', 'I', 'V53', 'V53', 'vi53', 'I', 'V53']",I've Got to Get a Message to You.1
0,88.00105601267215,C major,"['-', '-', 'IV6', 'bVII53', 'i', 'iv7', 'bvii', 'bVII53', 'i53', 'IV53', 'V7M7', 'I53', 'ii6', 'I', 'I6', 'ii53', 'ii', 'I53', 'bVII', 'i', 'IV53', 'bVII53', 'bVII53', 'i53', 'ii65', 'i', 'ii43', 'ii64', 'I64', 'I64', 'ii64', 'ii', 'I53', 'bVII53', 'i', 'iv7', 'bVII64', 'biii', 'i53', 'vi65', 'iii65', 'ii6', 'ii6', 'iii', 'iii', 'ii64', 'IV', 'vi', 'II', 'iii6', '#iv', 'II64', 'iii64', 'iii', 'II64', '#iv7', 'iii6', '#iv', 'II64', 'iii', 'iii6', '#iv']",I've Got to Get a Message to You
0,126.000126000126,C# major,"['-', '-', '-', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'i65', 'bbiii65', 'v', 'bbvii', 'i43', 'i65', 'bbiii', 'bbiii', 'i', 'i', 'bbiii', 'bbiii', 'iv7', 'iv53', 'v42', 'v42', 'bv', 'bbIII7', 'bv6', 'bbVII', 'i6', 'i42', 'bbiii6', 'bbiii6', 'i', 'i', 'i7', 'v43', 'i65', 'bi', 'bIII', 'bbiii6', 'bbvii', 'bbvii', 'biv', 'i', 'i65', 'bi7', 'biv', 'biv', 'iv43', 'iv7', 'v', 'v', 'bbiii', 'iv42', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'iv7', 'iv7', 'i', 'i', 'bbIII', 'bIV7', 'bii', 'bv7', 'iv42', 'i', 'i64', 'i', 'i42', 'bbiii', 'i7', 'biv', 'iv42', 'i', 'bIII7M7', 'i65', 'bbvii', 'i65', 'bi', 'biv', 'i7', 'bi65', 'biv', 'biv', 'i42', 'iv65', 'v65', 'v', 'bbiii', 'bIV7', 'biv', 'v65', 'bbiii', 'bIV', 'i43', 'i7']",I've Got You Under My Skin
0,80.0,F major,"['-', 'V53', 'I64', 'V53', 'I53', 'IV53', 'v53', 'vi6', 'IV53', 'IV53', 'v53', 'I53', 'II53', 'V53', 'vi53', 'I', 'V53', 'V53', 'vi53', 'I', 'V53', 'I64', 'IV53', 'v53', 'I53', 'IV53', 'IV53', 'v', 'I53', 'II53', 'V53', 'vi53', 'I', 'V53', 'V53', 'vi53', 'I', 'V53', 'I64', 'IV53', 'v53', 'I53', 'IV53', 'IV53', 'v53', 'I53', 'II53', 'V53', 'vi53', 'I', 'V53', 'V53', 'vi53', 'I', 'v', 'V53', 'vi53', 'I', 'V53', 'V53', 'vi53', 'I', 'V53']",I've Gotta Get a Message to You
0,145.00003625000906,a minor,"['iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'v', 'iv', 'i', 'vii', 'i', 'v7', 'i', 'v7', 'iv', 'iv', 'v', 'III6', 'iv', 'iv', '#vi43', 'iii', 'iv', 'iv', 'VII', 'i', 'iv', 'iv', 'ii', 'vii', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'v', 'iv', 'iv', 'v', 'III6', 'iv', 'iv', '#vi43', '#vi', 'iv', 'iv', 'VII', 'i', 'iv', 'iv', 'ii', 'vii', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'v', 'iii', 'iii', 'iii', 'iii', 'iv', 'iv', 'iv', 'iv', 'iii', 'iii', 'iii', 'iii', 'bv', 'ii', 'iii42', 'iv', 'v', 'ii', 'v', 'iv', 'v', 'v7', 'v7', 'v7', 'i', 'v7', '#vi42', 'iv', 'v', 'v7', 'v', 'v', 'iii', 'iii', 'iii', 'iii', 'iv', 'iv', 'iv', 'iv', 'iii', 'iii', 'iii', 'iii', 'bv', 'ii', 'iii42', 'iii', 'IV', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'v']",I've Had Enough (Into the Fire)
0,200.0,A major,"['-', 'i42', 'vi', 'vi53', 'vi53', 'vi42', 'IV', 'IV', 'IV64', 'vi64', 'vii', 'V', 'I64', 'I64', 'I64', 'I64', 'vi53', 'vi53', 'vi53', 'vi53', 'IV53', 'IV53', 'V53', 'I64', 'I64', 'I64', 'I64', 'I64', 'vi53', 'vi53', 'vi53', 'vi53', 'IV53', 'IV53', 'V53', 'I64', 'V6', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'vi53', 'vi53', 'vi53', 'vi53', 'IV53', 'IV53', 'V53', 'I64', 'V6', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'vi53', 'vi53', 'vi53', 'vi53', 'IV53', 'IV53', 'V53', 'I64', 'V6', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'vi53', 'vi53', 'vi53', 'vi53', 'IV53', 'IV53', 'V53', 'I64', 'V6', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'I64', 'I64', 'V6', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'I64', 'I64', 'V53', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'IV53']",I've Just Seen a Face.1
0,200.0,A major,"['-', 'i42', 'vi', 'vi53', 'vi53', 'vi42', 'IV', 'IV', 'IV64', 'vi64', 'vii', 'V', 'I64', 'I64', 'I64', 'I64', 'vi53', 'vi53', 'vi53', 'vi53', 'IV53', 'IV53', 'V53', 'I64', 'I64', 'I64', 'I64', 'I64', 'vi53', 'vi53', 'vi53', 'vi53', 'IV53', 'IV53', 'V53', 'I64', 'V6', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'vi53', 'vi53', 'vi53', 'vi53', 'IV53', 'IV53', 'V53', 'I64', 'V6', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'vi53', 'vi53', 'vi53', 'vi53', 'IV53', 'IV53', 'V53', 'I64', 'V6', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'vi53', 'vi53', 'vi53', 'vi53', 'IV53', 'IV53', 'V53', 'I64', 'V6', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'I64', 'I64', 'V6', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'I64', 'I64', 'V53', 'V53', 'IV53', 'IV53', 'I64', 'IV53', 'IV53']",I've Just Seen a Face
0,70.00023333411112,A- major,"['-', '#vii42', '#i7', 'VII7', '#iii', '#vi43', 'v', '#iii', 'iii43', '#iii43', 'iii65', 'v', '#vii65', '#iii65', 'v', '#iii42', 'iii64', 'vii7', 'III', 'VI', 'vi', '#iii6', 'v', 'iii64', 'vi', '#vii65', 'V64', 'vii', 'vi', 'vi', '#v43', '#iii53', '#vii', '#vii', 'iii6', 'iii', 'ii', '#iii', 'v6', '#vii', 'v64', 'vi', 'V', 'vi7', '#vii42', '#iii42', 'v', '#vi', 'vi', 'iii', 'vii', 'vii42', 'iii', 'v', 'III', 'v', 'iii', 'ii', 'III', 'vi', 'vi43', 'III', '#i7', 'ii', 'v', 'v', 'v']",I've Never Been in Love Before
